Iteration,Dimers_Count,GTPs_Count,GDPs-Count,Active Dimers - Count,Inactive Dimers - Count, Current GTPs, Current GDPs, Longest Protofilament Length,Micro Tubule length,Dimers in Main Structure,Dehydrolized Dimers Count, Mean Protofilament Length
16880,700,24,0,537,126,0,0,7,1,37,20,2.84615384615385
16890,700,23,0,538,125,0,0,7,1,37,20,2.84615384615385
16900,700,23,3,538,128,0,0,7,1,34,19,2.61538461538462
16910,700,23,3,538,128,0,0,7,1,34,19,2.61538461538462
16920,700,23,3,538,128,0,0,7,1,34,20,2.61538461538462
16930,700,23,3,537,128,0,0,7,1,35,20,2.69230769230769
16940,700,23,3,537,128,0,0,7,1,35,20,2.69230769230769
16950,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16960,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16970,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16980,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16990,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
17000,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
17010,700,25,0,538,127,0,0,7,1,35,20,2.69230769230769
17020,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17030,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17040,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17050,700,22,0,540,124,0,0,7,1,36,22,2.76923076923077
17060,700,22,0,540,124,0,0,7,1,36,22,2.76923076923077
17070,700,22,0,540,124,0,0,7,1,36,23,2.76923076923077
17080,700,22,4,540,128,0,0,7,1,32,24,2.46153846153846
17090,700,22,6,540,130,0,0,5,1,30,24,2.30769230769231
17100,700,22,8,539,132,0,0,5,1,29,23,2.23076923076923
17110,700,22,8,539,132,0,0,5,1,29,23,2.23076923076923
17120,700,22,10,538,134,0,0,5,1,28,21,2.15384615384615
17130,700,26,7,536,135,0,0,5,1,29,20,2.23076923076923
17140,700,27,12,537,141,0,0,4,1,22,15,1.69230769230769
17150,700,28,11,538,141,0,0,4,1,21,14,1.61538461538462
17160,700,28,11,537,141,0,0,4,1,22,14,1.69230769230769
17170,700,30,9,537,141,0,0,4,1,22,14,1.69230769230769
17180,700,30,8,537,141,0,0,4,1,22,14,1.69230769230769
17190,700,35,1,539,139,0,0,4,1,22,14,1.69230769230769
17200,700,34,0,539,139,0,0,4,1,22,14,1.69230769230769
17210,700,34,0,539,139,0,0,4,1,22,14,1.69230769230769
17220,700,33,0,539,139,0,0,4,1,22,15,1.69230769230769
17230,700,33,0,539,139,0,0,4,1,22,15,1.69230769230769
17240,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17250,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17260,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17270,700,32,1,540,139,0,0,4,1,21,14,1.61538461538462
17280,700,32,1,540,139,0,0,4,1,21,15,1.61538461538462
17290,700,31,1,541,138,0,0,4,1,21,15,1.61538461538462
17300,700,29,1,542,136,0,0,4,1,22,15,1.69230769230769
17310,700,29,1,542,136,0,0,4,1,22,16,1.69230769230769
17320,700,29,1,541,136,0,0,4,1,23,15,1.76923076923077
